id,created_at,text,fav,RT
594461100571234304,2015-05-02 11:19:05+00:00,“@CAGarvie: Just got my fourth coffee and cigarettes… Life is good” /cc @CellarmakerBeer,7,1
593857571699740672,2015-04-30 19:20:53+00:00,Back in Copenhagen for @CBC_2015 and starting strong at Mikropolis with new friends and great beers. /cc @binarycarrots,9,1
592771375418503169,2015-04-27 19:24:43+00:00,So @untappd now has 1/4 star rating scale. Just in case you couldn’t decide between “decent” and “fairly decent”. /cc @sfbrian @sfgirl,9,4
592754364969787392,2015-04-27 18:17:08+00:00,Drinking Oberon at the source (@ Bell's Eccentric Cafe &amp; General Store - @bellsbrewery) https://t.co/Bv2Fhr7NCK http://t.co/u8RNlIa8vo,15,2
586999372728012800,2015-04-11 21:08:51+00:00,"I think I’m done with @deliboard. $15 for a sandwich, before tax. And they keep getting smaller.",12,2
586718116090109952,2015-04-11 02:31:14+00:00,Let the epic vertical tasting begin! - Drinking a Firestone 12 Anniversary Ale @ Siberian Loft - http://t.co/cvVJRJVMO1,8,1
585149580976771072,2015-04-06 18:38:26+00:00,Only Oracle would package a .zip file inside another .zip file.,18,4
583705856404951040,2015-04-02 19:01:35+00:00,Glad to share that AppDynamics Now Monitors #Python Applications. Enter our Beta Program! http://t.co/Bo2iFQhjXZ  #APM,10,3
583114253697052672,2015-04-01 03:50:46+00:00,"Take this trip. Trust me. I did. “@TheFlightDeal: Los Angeles - Rarotonga, Cook Islands. $598 r/t. Details: http://t.co/hrqCYC8kWq #travel”",8,0
580156245140631552,2015-03-23 23:56:42+00:00,"""Will other SV unicorns follow the lead?"" @Pinterest lets employees keep vested options post-departure http://t.co/p3dfBIup2D @AppDynamics",9,0
579687253321990144,2015-03-22 16:53:05+00:00,Judging World Cup of Beer prelims at @factionbrewing. My line-up includes a durian beer. 😳 http://t.co/HNVwrQDS62,15,2
576904930415366144,2015-03-15 00:37:08+00:00,Happy St. Pieddy’s Day.,8,1
575773178674479104,2015-03-11 21:39:57+00:00,RT @Pinboard: “You can use the Apple Watch to pay for groceries at Whole Foods. Simply exchange the watch for up to four items from the sal…,0,717
575772851673894912,2015-03-11 21:38:39+00:00,RT @Pinboard: Unreasonable expectations of laptop thinness are harming our industry. Real laptops come in all sizes and are beautiful the w…,0,383
573219861289029632,2015-03-04 20:33:59+00:00,We're looking for a Community and Fan Club Manager here at @AppDynamics. Please send great people our way. http://t.co/4tn6iU4Mas,10,4
571456496527003648,2015-02-27 23:47:00+00:00,RT @keaneiscool: CNN BREAKING NEWS: Aliens distract humans with photo of multicolored dress. Invasion goes unnoticed.,0,5
571455276777218048,2015-02-27 23:42:09+00:00,Been using @FlywheelNow when Uber fails and had good experiences so far. You can get $10 in credit if you sign up with my code PZW3MC.,8,2
567888429469548544,2015-02-18 03:28:47+00:00,"I'm at @Bimbos365Club in San Francisco, CA https://t.co/Y1EseRzOxV",6,1
567725136480989185,2015-02-17 16:39:55+00:00,RT @jyotibansalsf: AppDynamics Strong Business Momentum Continued in Fiscal Year 2015 -- Annual Bookings Double to Over $150 Million http:/…,0,8
567724277634723841,2015-02-17 16:36:30+00:00,"Kicking off AppDynamics FY2016. The whole company, 550+ people, in one room. Craziness. (at @fairmonthotels) https://t.co/d39TR3ULoq",8,2
557950819044044800,2015-01-21 17:20:16+00:00,"Aside from an interesting business model (low prices/slow shipping), I also like @Jet_Insider's little competition. https://t.co/aGRBKvze1D",10,2
556338967662968833,2015-01-17 06:35:20+00:00,It’s 75°F on the Big Island. The locals are whining that’s it’s cold.,15,3
555939640994054144,2015-01-16 04:08:33+00:00,"Starbucks is now selling flat whites?? What’s next, long blacks?Oh wait.",11,4
554833667265015808,2015-01-13 02:53:49+00:00,Winter Old Fashioned. Celebrating. http://t.co/LpKyvQ00Ib,27,8
554700563523571714,2015-01-12 18:04:54+00:00,"Costco-like prices without suffering through Costco experience? Sign me up, Jet. https://t.co/xR9iTZ8NCB",6,2
554359136750559232,2015-01-11 19:28:12+00:00,What's the best iPad Air 2 case?,11,2
551920287823171585,2015-01-05 01:57:05+00:00,"Cheesy mushroom pull-apart bread, before and after. /with @keaneiscool, @reneebrincks http://t.co/RA2PFVSSAL",19,7
544922711131029505,2014-12-16 18:31:13+00:00,My passport is a little fatty now (48 extra pages). http://t.co/QP6wtpPMyw,22,5
543932423319191552,2014-12-14 00:56:10+00:00,I forgot it was amateur night. #santacon,6,0
543172633945047040,2014-12-11 22:37:02+00:00,RT @tielure: Don't worry rest of the world. We will rebuild! #hellastorm http://t.co/Kp9vAfOHjW,0,159
541066038218326016,2014-12-06 03:06:10+00:00,Visiting Vermont beer paradise. Someone at Reservoir just ordered a @HillFarmstead Anna and a Coors Light. 👀,9,1
539115499452235776,2014-11-30 17:55:26+00:00,I'm always happy when it rains... http://t.co/RBRpycR4rk,13,2
535939342137454592,2014-11-21 23:34:31+00:00,I started at @AppDynamics 3 years ago today. It’s been such a ride so far. Drinking 25 year scotch with coworkers to celebrate.,11,3
534174558425604096,2014-11-17 02:41:53+00:00,TIL there is Vanilla Air (airline) and also Dynamic Airways.,11,2
533014314379010048,2014-11-13 21:51:30+00:00,I'm down to print debugging. That kind of day.,10,2
532005182364995585,2014-11-11 03:01:34+00:00,Just finished watching Interstellar. Excellent documentary.,11,2
527895897351659520,2014-10-30 18:52:44+00:00,Boom! @appdynamics a Leader again in Gartner's 2014 APM Magic Quadrant. http://t.co/OYnOJRFzdK,29,2
527247751826792448,2014-10-28 23:57:14+00:00,Go local Giant sportsball team!!,10,2
527212037747666944,2014-10-28 21:35:19+00:00,"""Time to bunker down through the nutmeg and allspice disaster until after New Year’s Eve."" http://t.co/CdNIBcJBmT",8,1
523579852306538497,2014-10-18 21:02:19+00:00,Beer fun with @SFBrian and @awamback at #sfww14 http://t.co/EBiWYZZ5s8,13,4
521002565484675073,2014-10-11 18:21:06+00:00,See what I mean? http://t.co/IQCpSgYEyF,19,0
520999249841233920,2014-10-11 18:07:55+00:00,Currently observing an epidemic of people taking pictures of paintings or selfies with painting. Doubt these photos will ever be seen.,14,0
519660479388454912,2014-10-08 01:28:07+00:00,"Let’s all just calm the fuck down about pumpkin beer, all right?",14,1
517014158735585284,2014-09-30 18:12:35+00:00,"Bought a ticket to what promises to be a spectacular beer festival (LA, in November). Who else is coming? http://t.co/qIVixPNzfr",9,1
514972419002363904,2014-09-25 02:59:27+00:00,Happy to see my friend @x's article in @thebolditalic: http://t.co/zpoMRBU9bk,12,2
514645478521466881,2014-09-24 05:20:18+00:00,I don’t trust this inflight map. Somehow we gained 11 feet while parked at the gate.,10,1
513614185696342016,2014-09-21 09:02:19+00:00,RT @Pinboard: Please tell me someone is working on a facehugger version of the Oculus Rift,0,26
512862772074668032,2014-09-19 07:16:28+00:00,"I didn't realize this was possible – a Swiss train that's running late. 8| (@ Zürich Hauptbahnhof in Zürich, ZH) http://t.co/q68yOA1Rfc",10,1
511551571528650752,2014-09-15 16:26:13+00:00,"Friends, I'll be in Zürich for 9 hours on Thursday—what should I make sure to see/do? Prefer not to leave the city. Food recos welcome too.",11,974
509911005887860736,2014-09-11 03:47:12+00:00,"RT @Pinboard: A nice way to cheer up today is to watch the twitter stream for ‘iphone+u2’, as people discover it on their phones http://t.c…",0,37
509536639648268288,2014-09-10 02:59:36+00:00,"RT @Pinboard: iFitness app suggests realistic, personal, achievable goals like reaching for the donut at the far end of the box",0,14
509014773195747328,2014-09-08 16:25:53+00:00,Insane first-person perspective video from Russian band Biting Elbows. Great example of GoPro usage. https://t.co/LjnGjVVAPR,17,6
506562537023082496,2014-09-01 22:01:34+00:00,"$9.25 for a pint of Go To IPA, @RockAndBrews? F U.",10,1
505800406027763712,2014-08-30 19:33:08+00:00,Smoked negroni. Yum. (at @Borodabar in Санкт-Петербург) http://t.co/Yfll9LMSiW,13,2
505475358234542080,2014-08-29 22:01:31+00:00,"A very happy birthday to two real gentlemen I am privileged to know, @jontangerine and @FictiveCameron!",11,0
501717738923261954,2014-08-19 13:10:05+00:00,RT @jperras: I just did something I haven't done in 3 years: Wrote a blog post! Bartering for beers with approximate subset sums: http://t.…,0,5
499850443930230784,2014-08-14 09:30:07+00:00,"I’ve been in HEL for only a few hours, but I find it fantastic.",13,1
499647172477194240,2014-08-13 20:02:23+00:00,"I think Bose should test their noise-canceling headsets during Tomorrowland flights (aka, dance club party central) https://t.co/f0JB7pFV8C",14,5
499033753230925824,2014-08-12 03:24:53+00:00,RIP Robin Williams. Thank you for many moments of joy.,15,4
498237166690914305,2014-08-09 22:39:32+00:00,Saw two people walking down the street wearing green and red pants. Thought it was Christmas. My fault.,18,1
494520254840582144,2014-07-30 16:29:51+00:00,Insane bus ride. Bring a fresh pair of underwear. https://t.co/NtVrVGv89g,14,5
494257933723504640,2014-07-29 23:07:28+00:00,"RT @coates: Before you switch a developer from the thing they're working on to another thing, pretend that it's a 2h drive to the other job…",0,1795
488444316923088896,2014-07-13 22:06:14+00:00,Celebrating Germany’s victory. http://t.co/63feNIsNO6,216,17
488067822090588161,2014-07-12 21:10:11+00:00,Robben is only 30 years old!? Holy crap. #worldcup,20,0
487816096041271296,2014-07-12 04:29:55+00:00,Re-watching “The IT Crowd” soccer episode before the World Cup final this Sunday.,15,1
487637005572919296,2014-07-11 16:38:16+00:00,"PSA for new breweries: ""Hop-forward Scotch Ale"" is an oxymoron. Stick with the styles or create new ones, but don't hijack the old name.",15,0
486627268601446400,2014-07-08 21:45:56+00:00,What did we do when games like this happened before Twitter? #BRAvsGER,15,5
486626217999609856,2014-07-08 21:41:46+00:00,"RT @mtabini: Serious concerns among FIFA's IT staff, who are about to find out if their software can handle double-digit numbers.",0,8
486625010740514817,2014-07-08 21:36:58+00:00,"Okay, there's still a chance. Brazil just needs to score a touchdown. #BRAvsGER",17,3
486623349603192833,2014-07-08 21:30:22+00:00,"Go for the extra point, Germany!! Oh, wrong sport. #BRAvsGER",18,1
486623158091276288,2014-07-08 21:29:36+00:00,"RT @badbanana: ""We've replaced Brazil's goalkeeper with Folgers crystals. Let's see if anyone notices...""",0,472
486614931123359744,2014-07-08 20:56:55+00:00,RT @parislemon: The Brazil #WorldCup logo predicted this! http://t.co/rx3DWelAJI,0,1919
486609464787603458,2014-07-08 20:35:11+00:00,Is this soccer or American football? Can't tell by the score. #BRAvsGER,17,2
486609180074053633,2014-07-08 20:34:03+00:00,"Mmm, Brazilian barbecue... I meant slaughterhouse.  #BRAvsGER",15,0
486607858490830849,2014-07-08 20:28:48+00:00,This is payback for how Brazil behaved in the match vs Chile. #BRAvsGER,15,3
485461268489572352,2014-07-05 16:32:40+00:00,"Arrived to America's Little Switzerland. Apparently, there's a brew... http://t.co/6r3hsAwkyH http://t.co/q65IeoOtJ2",26,3
485101208923688960,2014-07-04 16:41:55+00:00,"RT @keaneiscool: Watching the FRA vs GER game in a sports bar in Decorah, IA with @reneebrincks @a and Midwestern craft beer and fried chee…",0,2
484108342412193792,2014-07-01 22:56:37+00:00,"RT @tavallai: All things considered, #USA is playing pretty damn well for running a 0-0-0-1 formation. #BELvsUSA",0,6
484084127126126593,2014-07-01 21:20:24+00:00,Can’t we replace Bradley with an actual player? #usavsbel #worldcup,16,2
484065931966947328,2014-07-01 20:08:06+00:00,RT @coates: USA vs. Belgium makes choosing a game-appropriate beer VERY difficult.,0,3
484061470700093440,2014-07-01 19:50:22+00:00,Let's go team USA! #worldcup (at @PublicHouseSf) http://t.co/x4swgL29H8,15,0
483372609162076161,2014-06-29 22:13:05+00:00,"RT @palebirdy: This generation is bad because they spend too much time on their phones, unlike the Good Generation that fire hosed black pe…",0,1960
483369031647244290,2014-06-29 21:58:52+00:00,I fucking love this game. #WorldCup,15,1
483281473479270400,2014-06-29 16:10:56+00:00,Go NED! #WorldCup2014,14,1
482253927174270976,2014-06-26 20:07:50+00:00,Russia scores!! #WorldCup2014,18,1
482222635661549568,2014-06-26 18:03:30+00:00,We should thank Germany for helping us advance by beating Portugal 4-0 previously.,16,3
482216402296643584,2014-06-26 17:38:44+00:00,What an idiot. http://t.co/blY4aUI7gt,12,3
482195695693082624,2014-06-26 16:16:27+00:00,RT @NateSilver538: You have 85 minutes to print &amp; laminate our patriotic table telling you if #USA will advance: http://t.co/HS25xZ2HVw htt…,0,1271
482191823666810881,2014-06-26 16:01:04+00:00,Current status. Go USA! http://t.co/FXF3GTC5hv,20,2
481504607634345984,2014-06-24 18:30:19+00:00,"We're looking for a senior Ruby engineer at @AppDynamics. Great company, team &amp; product. Get in touch.",14,3
480858005013934082,2014-06-22 23:40:56+00:00,A goal off the abs. Oh yeah. USA.,14,2
480853643055230976,2014-06-22 23:23:36+00:00,OMG. Heart attack imminent. #USAvsPOR,16,2
479023759181893632,2014-06-17 22:12:18+00:00,Go Russia! #WorldCup2014,22,4
478959724092612608,2014-06-17 17:57:51+00:00,"RT @sfrench: @a Can't wait for all the angular folks googling ""smarty template"".",0,1
478955130453114880,2014-06-17 17:39:36+00:00,"Great way to recycle names there, AngularJS. http://t.co/flpNR6L2lA",16,3
478670666799931392,2014-06-16 22:49:14+00:00,"The IT Crowd football episode, amirite?",15,1
478659019582631938,2014-06-16 22:02:57+00:00,Is this the fastest World Cup goal ever?,15,2
476539374231101440,2014-06-11 01:40:15+00:00,And then a black tie awards gala broke out… /CC @appdynamics http://t.co/MVQS8kYdIy,17,2
474357541246214144,2014-06-05 01:10:25+00:00,Current status http://t.co/fLXf5JPKcp,22,5
474213981570101249,2014-06-04 15:39:58+00:00,What tools/sites does everyone use to keep track of non-article content/references to read later? Bookmarks or...?,14,4
472910947476967424,2014-06-01 01:22:10+00:00,Went to a beer fest and they locked me up. http://t.co/dvXg0u5sFh,32,6
467736494665236480,2014-05-17 18:40:45+00:00,About to test Jim Koch’s drink-but-don’t-get-drunk method at Oakland session beer fest. http://t.co/gHybOV3Ux9,27,8
465265092033282048,2014-05-10 23:00:16+00:00,"Today I did a croissant crawl. Apologies to my arteries, but now where the best butter delivery vehicle in Paris is. http://t.co/CwQt7Mzj2R",41,11
464806513304158209,2014-05-09 16:38:03+00:00,"At a great beer bar in Paris with @tavallai, they’re playing all of Discovery, and there’s a good looking crowd. Good times.",18,2
464087895217696768,2014-05-07 17:02:31+00:00,After a taste test I’ve come to the decision: In-n-Out &gt;&gt; Shake Shack.,17,3
463567707569266688,2014-05-06 06:35:28+00:00,"I don't know what the height of decadence is, but having Heady Topper along with Humboldt Fog must be somewhere up there.",17,1
463178679258849280,2014-05-05 04:49:37+00:00,"Re-watching one of my favorites, Lost In Translation, in preparation for staying at that hotel in a few days.",16,3
462713529691164673,2014-05-03 22:01:16+00:00,"RT @BrianSumers: Nice work, @anblanx. ""Spy Plane Fries Air Traffic Control Computers, Shuts Down LAX."" http://t.co/zNZwxKR2ww via @NBCNews",0,7
461231867375915008,2014-04-29 19:53:41+00:00,Programming sucks. Non-programmers are welcome to challenge. http://t.co/KXGy78geQ7,26,9
460954339037573120,2014-04-29 01:30:53+00:00,RT @FictiveCameron: Trolling or detailed check-in? Difficult to say. http://t.co/Kqw7VTwQ5E,0,7
459715159242862592,2014-04-25 15:26:49+00:00,To Seattle for the weekend! (@ San Francisco International Airport (SFO) - @flysfo w/ 135 others) http://t.co/yqdSyEctc9,14,1
454735379715719168,2014-04-11 21:38:57+00:00,"Just bought tickets for the first stop. It's like Codeworks, but with beer. :) /cc @scoates @mtabini http://t.co/7HpQ7zTwLn",18,2
453244345613684736,2014-04-07 18:54:07+00:00,For any friends that want to get to Europe cheaply this fall (available from other cities too):  http://t.co/BYYWe7jQQJ,16,10
448895606178594816,2014-03-26 18:53:47+00:00,"""About 25% of the hours spent writing an application are spent figuring out ways the end user will do something wrong.""",19,6
446698896975069184,2014-03-20 17:24:50+00:00,"RT @coates: Adding ""15 years of Hack Development"" to my LinkedIn.",0,14
445703340916097024,2014-03-17 23:28:51+00:00,Happy I was able to get into one of @lazybearsf's dinners with @sfgirl for next week before they're no longer an underground dining spot.,16,1
445317861737639936,2014-03-16 21:57:06+00:00,OH “What kind of programming does X do?” “Anything. He’s a computer engineer”.,24,5
444516069902782464,2014-03-14 16:51:04+00:00,Happy π day!,17,5
443048757517512704,2014-03-10 15:40:29+00:00,Neat iWatch concept by @tommoyano. Certainly looks better than any band-style ones I've seen. https://t.co/LD7Bm7SfPl,17,7
442464701167841280,2014-03-09 00:59:40+00:00,Twice today someone thought I was much younger than my age. *fist pump*,19,5
442096797821833216,2014-03-08 00:37:45+00:00,"Malaysian Airlines KUL-PEK flight is missing. Hope everyone onboard is fine, but doesn't look good. http://t.co/26DAP4fLxx",16,7
441983561458282496,2014-03-07 17:07:47+00:00,Amazing co-working space (at @WorkshopCafe) http://t.co/s7jp7LV9Is,16,2
441444695470649344,2014-03-06 05:26:31+00:00,At @CellarmakerBeer http://t.co/1QDW2OcDrp,28,4
440969642207498240,2014-03-04 21:58:50+00:00,I promise I wasn’t engaging in cannibalism. http://t.co/Yx64T26jrt,28,5
440950245040467968,2014-03-04 20:41:45+00:00,RT @coates: Please stop making blue app icons. There are too many. Everything is blue. Can't tell them apart.,0,11
440622067629576192,2014-03-03 22:57:41+00:00,Great working music.http://t.co/PHRc4LOcGM,16,3
440208148243025920,2014-03-02 19:32:55+00:00,"So, does anyone here have friends at ILM who can give me a tour? Been wanting to do that for years.",17,2
439909506856673280,2014-03-01 23:46:14+00:00,RT @coates: Current status: delicious. Bottle share/tasting. With @a @aaronrmarchand @aka_tico. http://t.co/RRhK9lK2gO,0,3
439536860927635456,2014-02-28 23:05:28+00:00,RT @coates: -67°C is not a temperature that humans should encounter in nature. http://t.co/mqbrfbgVGI #Saskatchewan,0,4
439507592784920577,2014-02-28 21:09:10+00:00,Here are the slides for my Small Data Machine Learning talk #confoo https://t.co/iYNO5TgWgk,20,2
439487567688630272,2014-02-28 19:49:36+00:00,I’m giving Small Data Machine Learning in Fontaine G at 15:00. Get introduced to ML! #confoo,16,0
438751406409781248,2014-02-26 19:04:21+00:00,"RT @gruber: In lieu of Bitcoin, I’ve stuck to flushing $100 bills down a toilet. I’m deep in the red but at least I understand exactly what…",0,656
438339551975587840,2014-02-25 15:47:47+00:00,RT @Pinboard: What has the world come to when you can’t trust a Magic the Gathering online exchange with your retirement fund?,0,224
438336757587640320,2014-02-25 15:36:41+00:00,Just a PSA: There’s an excellent exhibit of historical maps of San Francisco at SFO Terminal 2 right now. http://t.co/KfRu0zAxWq,26,6
438115985229242368,2014-02-25 00:59:25+00:00,Heading to Montréal for @confooca tomorrow. Unsure I own enough clothing for -14F/-25C weather.,14,0
437220336611098625,2014-02-22 13:40:26+00:00,"Those of you who couldn't see the bottom of the screen :), the slides for my intl talk are linked to from https://t.co/QKLXnujfao #phpuk14",17,4
436895000434331648,2014-02-21 16:07:39+00:00,"RT @siracusa: Understanding the ongoing, multi-year debate about dropping EBCDIC support is key to understanding the Perl community.",0,48
436813185921073152,2014-02-21 10:42:33+00:00,"If I weren’t in love with this conference already, there is an espresso bar. #phpuk14 http://t.co/NFTcM4RnRX",22,3
436593078745714688,2014-02-20 20:07:56+00:00,"Just realized I know the guy who founded and sold WhatsApp to Facebook for $19 billion. Still in semi-shock. Congrats, @jankoum!",15,0
436519727561981952,2014-02-20 15:16:27+00:00,Had to go to London to drink this. http://t.co/j6nDIbpU42,27,6
435126577442344960,2014-02-16 19:00:34+00:00,Absolutely mesmerizing installation in St. Andrew's Square. @ St. Andrew Square http://t.co/XgwrhJvNNo,17,2
434481569881788416,2014-02-15 00:17:33+00:00,I think we're set here at @AppDynamics. Either for the end of the world or the kickoff for 2015 fiscal year. http://t.co/6dpxNNDxIB,23,2
434415116138717184,2014-02-14 19:53:29+00:00,"""...simply connect your Gmail account"" –– This is where I stop reading.",20,1
432422015203422208,2014-02-09 07:53:37+00:00,"DIPA fest. Deli Board. @GooseIsland beers. @SanteAdairius event. Patxi's, Hopocalypse, homemade limoncello. Pliny floats. Good day.",16,1
432408303306407937,2014-02-09 06:59:08+00:00,What do we do at the end of @sfbeerweek day? Drink Pliny The Floats (made with @threetwinssf ice cream). /cc @coates http://t.co/f4oOXRLuup,20,7
431530452763934721,2014-02-06 20:50:52+00:00,One great use of @untappd is to check up on what your friends are drinking in the middle of the work day.,15,4
430175797215641600,2014-02-03 03:07:56+00:00,Almost as good as selling my Twitter handle. #EsuranceSave30,21,6
430162009468846080,2014-02-03 02:13:09+00:00,RT @Skittles: Wow! So amaze. Much underdoge. Very points. Many cheer. #SB48 http://t.co/rOTf8Ynhz1,0,1004
430153012942602240,2014-02-03 01:37:24+00:00,RT @keaneiscool: I see now that the Broncos have too many thetans to reach the next level in this Super Bowl.,0,1
429728337905217536,2014-02-01 21:29:54+00:00,"The Cabooze bar has arrived and it is amazing. Happy birthday, @TimIsHungry! http://t.co/Be1QFrfJ5X",19,6
428264106915672064,2014-01-28 20:31:34+00:00,Donated. http://t.co/HRKtpoL8on,20,2
425309485972742144,2014-01-20 16:50:57+00:00,"So, so true. http://t.co/8SO3at4wAY",16,7
424296140134027264,2014-01-17 21:44:17+00:00,Leftovers after the s'mores party at @AppDynamics. http://t.co/TXjiiCphDi,22,5
423685390600388608,2014-01-16 05:17:23+00:00,"OH ""When I was a kid I knew better than to punch old ladies in the face"" – @keaneiscool",18,2
422583512802144256,2014-01-13 04:18:55+00:00,"""Her"" shows off Spike Jonze magic again. Sublime.",17,2
420341595301371904,2014-01-06 23:50:20+00:00,RT @NewYorker: Borowitz Report: Polar Vortex Causes Injuries as People Making Snide Remarks About Climate Change Are Punched in Face http:/…,0,406
419666749764558849,2014-01-05 03:08:44+00:00,RT @jperras: “An 8086 emulator in 4043 bytes.” http://t.co/htbNMNQyHw Incredible.,0,11
417884950151827456,2013-12-31 05:08:30+00:00,"In a pub in Sydney, and a toddler is crawling all over the wooden floor, while parents are drinking. So much more relaxed. Love it.",19,1
413868991304957952,2013-12-20 03:10:31+00:00,Doing a bit of vertical tasting - Drinking a Bourbon County Brand Stout (2008) by @GooseIsland - http://t.co/Byzc6dtl7e #photo,15,4
413858495151108096,2013-12-20 02:28:49+00:00,"RT @mattjay: ""Sir, do you have a minute to talk about our lord and savior, Cthulhu?"" http://t.co/oTDz9tNTVl (via @Distractify)",0,129
413729970020573184,2013-12-19 17:58:06+00:00,If version control systems were airlines. http://t.co/u2QsQio7UO,17,15
411549754904961024,2013-12-13 17:34:42+00:00,"In San Francisco, even a discarded empty bottle of beer in a random alley is a craft one. http://t.co/wm8oyvJpvf",26,2
411272554959998976,2013-12-12 23:13:12+00:00,The inimitable @tychay strikes again with a parody of the AngelHack piece. http://t.co/AqmCDRxMlL,18,5
410965985739300864,2013-12-12 02:55:01+00:00,Pre-drinking with @reneebrincks before @AppDynamics holiday party. @GooseIsland’s King Henry and Bourbon County Rare. http://t.co/SjZTIYrnmU,17,1
410573547484893184,2013-12-11 00:55:36+00:00,RT @AppDynamics: Take a Look Inside the New AppDynamics Headquarters: http://t.co/jrEL1azGNb http://t.co/6b3tQPSntw,0,3
408281053472624641,2013-12-04 17:06:03+00:00,"""They're disrupting a $64 billion industry and changing the snack food industry through a subscription based model."" Stop using that word.",18,2
403958316973301760,2013-11-22 18:49:02+00:00,"So glad I go to @onemedical. Fast, professional, attentive – and they gave me an iTunes gift card after the last visit. #mydocrocks",23,4
402481684127313920,2013-11-18 17:01:25+00:00,"Despite this tweet, I'm pretty speechless about how awesome the new @AppDynamics office is. http://t.co/OYmtBpJE1e",18,2
399044024582942721,2013-11-09 05:21:24+00:00,Not coming back to @JaspersSF. Expensive beers and now got overcharged for a cocktail too ($2 more than what’s on the menu).,17,1
398531911804407808,2013-11-07 19:26:26+00:00,That's a pretty amazing invention. Wish the price point was a bit lower though. http://t.co/FiiHCkW4fB,16,1
398171945520209920,2013-11-06 19:36:04+00:00,Really enjoying listening to Selah Sue today. http://t.co/m1G0S4rZPU,16,0
397140452207378433,2013-11-03 23:17:16+00:00,Very nice. /CC @ColetteOrCoco — Drinking a Colette Farmhouse Ale by @greatdividebrew at @stonebistro  — http://t.co/hugmXlmTAl,14,2
396105210382127104,2013-11-01 02:43:36+00:00,"Off to San Diego to play with @reneebrincks, @SFBrian and @awamback. First birthday away from home in a while. 🏊🍻🍲🎂",16,2
396047931590995969,2013-10-31 22:55:59+00:00,The Ghoul-ale at @AppDynamics Halloween party is ready. http://t.co/QWHI4KGdD0,22,4
395942091680776192,2013-10-31 15:55:25+00:00,How's Halloween different than any other day in San Francisco?It's followed by November 1.,20,4
394288629087875074,2013-10-27 02:25:09+00:00,Barrel-aged Busch Light. Think about it.,18,2
393825315396386816,2013-10-25 19:44:06+00:00,"RT @TimIsHungry: A pretty sobering/scary analysis of LinkedIn's new ""Intro"" product and how it changes your phone's security settings: http…",0,3
391718566854000642,2013-10-20 00:12:38+00:00,"Gravity is the best movie I’ve seen this year. Bravo to Cuarón, Bullock, and Clooney.",20,5
388703312888881152,2013-10-11 16:31:06+00:00,"Dear @shiflett + @FictiveCameron, next time could you please not put #brooklynbeta at the same time as GABF and my work product release? :)",16,2
387801052281466880,2013-10-09 04:45:50+00:00,Entered the lottery for 2014 World Cup tix in Brazil. Let's see how this goes.,17,1
387773265818550272,2013-10-09 02:55:25+00:00,First shipment from @TheBruery’s Preservation Society. A lovely sight. http://t.co/Mm0QRcLmd0,22,3
387221290882318336,2013-10-07 14:22:04+00:00,Extremely sad that I’m not able to attend @brooklynbeta for the first time since it started. Please send whiskey.,14,1
386983480816852992,2013-10-06 22:37:06+00:00,Big thanks to @mgiglesias and the rest of the organizers for inviting me to a fantastic conference. I love Buenos Aires. #phpconfar.,16,8
386279431603761152,2013-10-04 23:59:27+00:00,Props to @nateabele who just ordered a pint of barleywine. #phpconfar,14,4
385510774711803905,2013-10-02 21:05:05+00:00,Seems legit. http://t.co/TjjXm6wTk2,24,3
385445570673786880,2013-10-02 16:45:59+00:00,"¡Hola, Argentina! If I'm not mistaken, you're the 40th country that I've visited.",15,3
384756739632922627,2013-09-30 19:08:49+00:00,Submitted a couple of talks for @confooca 2014. Please vote for them if you'd like me to present: http://t.co/qOxtnlob1A,14,0
384725598498611200,2013-09-30 17:05:05+00:00,"If you haven't used @Lyft before, give it a try. Your first ride's on me with GETLYFT code. http://t.co/KETC2ISeOz",14,0
383061786364100609,2013-09-26 02:53:41+00:00,"I know it's Beck's, but, really? http://t.co/Nw8fMb4wXS",19,2
381916302970867712,2013-09-22 23:01:56+00:00,"Man, I sure hope they never screw up the kerning on this. http://t.co/Eu3ElxSSsc",16,3
381878833718124544,2013-09-22 20:33:03+00:00,"Sunny, breezy day in SF, America’s cup finals are on and about to drive a Lamborghini for a few laps. #lifeisgood",15,0
381663859968589824,2013-09-22 06:18:49+00:00,Evening pint of Zombie Dust. nbd — Drinking a Zombie Dust by @3floyds — http://t.co/ynsDFxcIPJ #photo,12,0
380765917505802240,2013-09-19 18:50:43+00:00,"""After reviewing your linked in page I believe I have a fantastic position for you working as a Perl Developer"":stare:",18,1
380526908678500352,2013-09-19 03:00:59+00:00,My new favorite Tumblr: http://t.co/1ysw9TldEd /via @wezfurlong,14,2
379995040505806848,2013-09-17 15:47:32+00:00,"Not the best channel, perhaps, but good to see @AppDynamics featured in ""On The Job Hunt"". http://t.co/qTBpI05ORm",12,0
378249708847640577,2013-09-12 20:12:12+00:00,I think this must be what the facehugger in Alien had for blood. http://t.co/YVD651oKuy,12,0
378201814467747841,2013-09-12 17:01:53+00:00,Looking for a great UI Engineer here at AppDynamics. Jump on the rocketship! http://t.co/eH9xQo5TPt,15,1
378182369477287937,2013-09-12 15:44:37+00:00,RT @tavallai: Wow. I wonder when this will become a SyFy movie.“@thejgold: Jellyfish fields forever. http://t.co/Sjbr3eqYlw”,0,3
